room_id,rows,mae_y_target_temp_main,mae_y_target_temp_toilet,mae_y_target_light,mae_y_target_sound,airflow_accuracy,airflow_f1
200,36,3.1133103611111115,11.277023777777778,13.293413597222221,8.990234986111112,0.3333333333333333,0.5
201,27,2.5619103703703705,11.541759074074077,17.524402259259258,9.155308574074073,0.4444444444444444,0.6153846153846154
202,32,2.7115748437500002,10.692667484375,15.499041078125,9.783650796875001,0.46875,0.6382978723404256
203,33,2.975192848484848,11.278016651515154,12.76231353030303,7.817945363636363,0.15151515151515152,0.2631578947368421
204,38,2.2300453157894737,11.218578065789474,13.613746078947369,7.970360921052632,0.2631578947368421,0.4166666666666667
205,45,2.594302244444444,11.010870044444443,17.59114821111111,9.497236144444443,0.2222222222222222,0.36363636363636365
206,31,2.4653844516129033,11.293925596774194,15.249169129032262,8.906183338709676,0.3225806451612903,0.4878048780487805
207,30,3.0476373999999993,11.530408733333335,17.127339733333333,10.2369845,0.3,0.46153846153846156
208,32,2.7306450937499998,11.41628284375,16.060066218750002,10.7395495625,0.375,0.5454545454545454
209,31,2.774433387096774,10.737569209677417,18.963742,12.08556556451613,0.45161290322580644,0.6222222222222222
210,31,2.1954839677419353,11.040223016129035,12.505125741935483,7.821578741935485,0.3870967741935484,0.5581395348837209
211,29,2.6595007931034482,11.597095517241382,15.950043706896551,8.161276224137932,0.1724137931034483,0.29411764705882354
212,28,2.133705928571428,10.693345160714287,14.860054089285716,9.487442,0.32142857142857145,0.4864864864864865
213,41,2.7770292926829265,11.465701000000001,19.36778369512195,11.401581085365855,0.1951219512195122,0.32653061224489793
214,31,2.624675,11.272065838709677,15.347758500000001,9.212515548387096,0.41935483870967744,0.5909090909090909
215,41,2.838726658536585,11.380286048780487,17.602815475609756,11.526168890243902,0.3170731707317073,0.48148148148148145
216,47,2.91561355319149,11.509054425531916,16.615586021276595,9.051942340425532,0.19148936170212766,0.32142857142857145
217,33,2.4855929393939395,11.432431075757576,16.447653393939394,9.437267636363636,0.30303030303030304,0.46511627906976744
218,32,2.4735987812499998,11.339371484375,12.706998515625,8.45936815625,0.28125,0.43902439024390244
219,34,2.450652529411765,11.41589486764706,13.360793676470585,11.659117529411766,0.2647058823529412,0.4186046511627907
220,29,2.4145362758620696,11.400384499999998,17.79537494827586,12.01206196551724,0.27586206896551724,0.43243243243243246
221,33,2.7284924848484846,11.128903106060605,17.99673175757576,10.255821,0.24242424242424243,0.3902439024390244
222,30,2.9444186333333335,11.755284300000003,11.594609100000001,10.201596499999997,0.26666666666666666,0.42105263157894735
223,40,2.8668254250000005,11.043992825,14.806609325,10.74069385,0.3,0.46153846153846156
224,33,2.716336212121212,11.136289424242424,16.6724686969697,11.160979227272728,0.3333333333333333,0.5
225,27,2.7499551851851853,11.135561296296293,14.926510314814818,9.572583648148148,0.4074074074074074,0.5789473684210527
226,28,2.754907607142857,11.49507255357143,17.408093339285713,10.136620321428572,0.25,0.4
227,32,2.40851278125,11.3806846875,15.299029796875,10.315655703125,0.34375,0.5116279069767442
228,36,2.328394,11.328281680555556,13.529046625,10.473582611111112,0.2777777777777778,0.43478260869565216
229,26,2.6335311153846157,11.181552115384617,15.170040980769231,9.977817480769232,0.38461538461538464,0.5555555555555556
230,25,2.4288291200000005,11.1464171,19.3102396,9.11577506,0.44,0.6111111111111112
231,35,2.9024286571428575,11.487727985714285,14.561636314285714,9.944098542857144,0.4,0.5714285714285714
232,22,2.613748818181818,11.530535613636365,13.745902386363637,10.320304636363636,0.18181818181818182,0.3076923076923077
233,35,2.4606807999999996,11.219959928571429,16.543582842857145,8.645662185714286,0.34285714285714286,0.5106382978723404
234,32,2.2914726250000004,11.00802634375,15.93649378125,9.030899234375,0.46875,0.6382978723404256
235,50,2.59423804,11.51059401,13.931169270000003,9.66714001,0.24,0.3870967741935484
236,41,2.281876024390244,11.447708963414636,13.313185,8.643182158536586,0.34146341463414637,0.509090909090909
237,17,2.6818554705882356,11.698862588235293,17.14252770588235,9.110885647058822,0.47058823529411764,0.64
238,38,3.0017296842105265,11.008697552631578,19.249420039473684,9.44440897368421,0.39473684210526316,0.5660377358490566
239,30,2.4818420000000003,10.968954833333333,17.196510133333334,8.38263465,0.23333333333333334,0.3783783783783784
240,37,2.919997972972973,11.331083500000002,16.65634291891892,12.245590283783784,0.3783783783783784,0.5490196078431373
241,20,2.5595064499999998,10.971552825,12.390635849999999,9.003207150000001,0.5,0.6666666666666666
242,35,2.3095546571428565,11.103954942857143,18.350027814285717,9.68004897142857,0.2,0.3333333333333333
243,35,2.8731804,10.9247431,18.440410528571427,9.41365222857143,0.2857142857142857,0.4444444444444444
244,42,2.671038666666667,11.18428675,16.827933940476193,11.276806083333334,0.38095238095238093,0.5517241379310345
245,20,3.273511450000001,11.643622700000002,17.878573699999997,11.68021845,0.4,0.5714285714285714
246,40,2.6471890750000004,11.363931087500001,15.0638665375,9.2552463625,0.4,0.5714285714285714
247,37,2.629155513513514,11.43787872972973,15.28648486486487,9.975020054054054,0.2972972972972973,0.4583333333333333
248,39,2.555640051282052,11.355805961538463,16.480074243589744,8.881586410256412,0.38461538461538464,0.5555555555555556
249,42,2.737200476190476,11.031136285714283,13.895556773809528,9.001007821428571,0.35714285714285715,0.5263157894736842
250,23,2.561542,11.404500391304346,15.118756804347829,7.506633173913044,0.43478260869565216,0.6060606060606061
251,32,2.74675734375,11.18624190625,14.8593799375,8.63458134375,0.25,0.4
252,31,2.6572455483870963,11.141263564516128,17.63437035483871,11.135384580645162,0.3870967741935484,0.5581395348837209
253,35,2.8471615714285714,11.474642685714286,12.74060332857143,7.896177842857142,0.2857142857142857,0.4444444444444444
254,31,2.5060885161290325,10.876119177419353,13.757348693548389,9.637745048387098,0.3870967741935484,0.5581395348837209
255,39,2.208501256410257,10.908641602564105,15.490901576923076,10.045556153846155,0.20512820512820512,0.3404255319148936
256,27,2.2385103333333336,11.352981240740743,11.951143648148147,9.067241074074076,0.3333333333333333,0.5
257,32,2.6983043125000004,11.191921359375,13.0253496875,8.777585671875,0.3125,0.47619047619047616
258,29,2.6636576896551722,11.301714413793105,14.743020086206895,10.54398753448276,0.2413793103448276,0.3888888888888889
259,26,2.5947823076923076,11.255226884615384,13.610570249999997,10.877369019230768,0.34615384615384615,0.5142857142857142
